"order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount_price","sale_price","profit","year","month"
"8723","2023-09-20 00:00:00","Second Class","Home Office","United States","Houston","Texas","77070","Central","Office Supplies","Binders","OFF-BI-10001525","0","0","2","4","0","0","0",2023,9
"8724","2023-01-06 00:00:00","Second Class","Home Office","United States","Miami","Florida","33178","South","Office Supplies","Paper","OFF-PA-10002986","40","40","7","3","1.2","38.8","-1.2000000000000028",2023,1
"8725","2022-01-20 00:00:00","Second Class","Home Office","United States","Miami","Florida","33178","South","Office Supplies","Paper","OFF-PA-10000143","30","30","6","2","0.6","29.4","-0.6000000000000014",2022,1
"8726","2022-11-19 00:00:00","Standard Class","Consumer","United States","Seattle","Washington","98115","West","Office Supplies","Art","OFF-AR-10003752","50","50","4","2","1","49","-1",2022,11
"8727","2022-02-02 00:00:00","Standard Class","Corporate","United States","Murfreesboro","Tennessee","37130","South","Technology","Accessories","TEC-AC-10002370","0","0","3","3","0","0","0",2022,2
"8728","2022-11-06 00:00:00","Standard Class","Corporate","United States","Murfreesboro","Tennessee","37130","South","Furniture","Furnishings","FUR-FU-10002030","40","50","3","3","1.5","48.5","8.5",2022,11
"8729","2023-02-11 00:00:00","Standard Class","Corporate","United States","Murfreesboro","Tennessee","37130","South","Furniture","Bookcases","FUR-BO-10002853","110","130","2","2","2.6","127.4","17.400000000000006",2023,2
"8730","2022-05-17 00:00:00","Standard Class","Corporate","United States","Murfreesboro","Tennessee","37130","South","Office Supplies","Storage","OFF-ST-10002562","20","20","3","2","0.4","19.6","-0.3999999999999986",2022,5
"8731","2023-05-03 00:00:00","Standard Class","Corporate","United States","Murfreesboro","Tennessee","37130","South","Technology","Accessories","TEC-AC-10004227","60","70","7","2","1.4000000000000001","68.6","8.599999999999994",2023,5
"8732","2023-04-25 00:00:00","Standard Class","Corporate","United States","Saint Louis","Missouri","63116","Central","Office Supplies","Supplies","OFF-SU-10002573","50","50","3","3","1.5","48.5","-1.5",2023,4
"8733","2023-01-18 00:00:00","Second Class","Corporate","United States","Seattle","Washington","98105","West","Office Supplies","Paper","OFF-PA-10003848","20","20","3","3","0.6","19.4","-0.6000000000000014",2023,1
"8734","2022-02-28 00:00:00","Second Class","Corporate","United States","Seattle","Washington","98105","West","Furniture","Furnishings","FUR-FU-10001290","120","130","3","5","6.5","123.5","3.5",2022,2
"8735","2023-03-01 00:00:00","Second Class","Corporate","United States","Seattle","Washington","98105","West","Technology","Accessories","TEC-AC-10003832","1170","1290","5","2","25.8","1264.2","94.20000000000005",2023,3
"8736","2023-03-25 00:00:00","Second Class","Corporate","United States","New York City","New York","10024","East","Office Supplies","Storage","OFF-ST-10001558","60","60","4","4","2.4","57.6","-2.3999999999999986",2023,3
"8737","2022-11-28 00:00:00","Standard Class","Corporate","United States","Woodbury","Minnesota","55125","Central","Office Supplies","Storage","OFF-ST-10001490","450","540","3","2","10.8","529.2","79.20000000000005",2022,11
"8738","2023-01-09 00:00:00","Standard Class","Corporate","United States","Chattanooga","Tennessee","37421","South","Office Supplies","Binders","OFF-BI-10003669","10","10","5","2","0.2","9.8","-0.1999999999999993",2023,1
"8739","2023-12-07 00:00:00","First Class","Consumer","United States","Philadelphia","Pennsylvania","19140","East","Office Supplies","Art","OFF-AR-10004441","10","10","4","3","0.3","9.7","-0.3000000000000007",2023,12
"8740","2022-04-28 00:00:00","First Class","Consumer","United States","Philadelphia","Pennsylvania","19140","East","Technology","Phones","TEC-PH-10001924","60","80","2","4","3.2","76.8","16.799999999999997",2022,4
"8741","2023-09-10 00:00:00","First Class","Consumer","United States","Lafayette","Louisiana","70506","South","Office Supplies","Art","OFF-AR-10004456","60","70","5","3","2.1","67.9","7.900000000000006",2023,9
"8742","2023-06-04 00:00:00","Same Day","Home Office","United States","Lawrence","Indiana","46226","Central","Office Supplies","Binders","OFF-BI-10001890","10","10","3","3","0.3","9.7","-0.3000000000000007",2023,6
"8743","2023-12-14 00:00:00","First Class","Consumer","United States","Hillsboro","Oregon","97123","West","Furniture","Furnishings","FUR-FU-10000629","10","10","1","2","0.2","9.8","-0.1999999999999993",2023,12
"8744","2023-01-26 00:00:00","First Class","Consumer","United States","Hillsboro","Oregon","97123","West","Technology","Accessories","TEC-AC-10002323","50","50","3","5","2.5","47.5","-2.5",2023,1
"8745","2022-10-21 00:00:00","Second Class","Home Office","United States","Cambridge","Massachusetts","2138","East","Office Supplies","Art","OFF-AR-10003056","20","20","4","2","0.4","19.6","-0.3999999999999986",2022,10
"8746","2022-06-14 00:00:00","Second Class","Home Office","United States","Cambridge","Massachusetts","2138","East","Office Supplies","Paper","OFF-PA-10000300","50","60","3","2","1.2","58.8","8.799999999999997",2022,6
"8747","2023-07-26 00:00:00","Standard Class","Corporate","United States","San Diego","California","92105","West","Furniture","Furnishings","FUR-FU-10000293","180","210","2","3","6.3","203.7","23.69999999999999",2023,7
"8748","2023-05-21 00:00:00","Standard Class","Corporate","United States","San Diego","California","92105","West","Office Supplies","Binders","OFF-BI-10003638","30","30","2","5","1.5","28.5","-1.5",2023,5
"8749","2023-06-02 00:00:00","Standard Class","Corporate","United States","San Diego","California","92105","West","Technology","Machines","TEC-MA-10002109","210","240","2","5","12","228","18",2023,6
"8750","2022-02-05 00:00:00","First Class","Consumer","United States","New York City","New York","10009","East","Office Supplies","Binders","OFF-BI-10003527","2680","3050","3","2","61","2989","309",2022,2
"8751","2023-01-10 00:00:00","First Class","Consumer","United States","New York City","New York","10009","East","Technology","Phones","TEC-PH-10004922","120","130","2","5","6.5","123.5","3.5",2023,1
"8752","2022-10-26 00:00:00","Standard Class","Home Office","United States","Tallahassee","Florida","32303","South","Office Supplies","Paper","OFF-PA-10001001","80","90","4","4","3.6","86.4","6.400000000000006",2022,10
"8753","2022-03-04 00:00:00","Standard Class","Home Office","United States","Tallahassee","Florida","32303","South","Technology","Phones","TEC-PH-10001198","170","180","3","2","3.6","176.4","6.400000000000006",2022,3
"8754","2022-06-15 00:00:00","First Class","Consumer","United States","Toledo","Ohio","43615","East","Office Supplies","Labels","OFF-LA-10000443","20","20","6","5","1","19","-1",2022,6
"8755","2022-05-30 00:00:00","First Class","Consumer","United States","Toledo","Ohio","43615","East","Office Supplies","Binders","OFF-BI-10003669","0","0","3","5","0","0","0",2022,5
"8756","2023-09-22 00:00:00","First Class","Consumer","United States","Toledo","Ohio","43615","East","Office Supplies","Binders","OFF-BI-10001628","10","10","2","4","0.4","9.6","-0.40000000000000036",2023,9
"8757","2022-09-20 00:00:00","Standard Class","Corporate","United States","Columbia","Maryland","21044","East","Office Supplies","Appliances","OFF-AP-10002350","40","40","2","5","2","38","-2",2022,9
"8758","2022-12-31 00:00:00","Standard Class","Corporate","United States","Columbia","Maryland","21044","East","Office Supplies","Paper","OFF-PA-10004100","40","50","8","4","2","48","8",2022,12
"8759","2022-06-02 00:00:00","Standard Class","Corporate","United States","Columbia","Maryland","21044","East","Furniture","Furnishings","FUR-FU-10000794","30","30","3","2","0.6","29.4","-0.6000000000000014",2022,6
"8760","2023-01-14 00:00:00","Standard Class","Corporate","United States","Columbia","Maryland","21044","East","Office Supplies","Binders","OFF-BI-10002012","10","10","3","3","0.3","9.7","-0.3000000000000007",2023,1
"8761","2023-10-21 00:00:00","Standard Class","Home Office","United States","Atlanta","Georgia","30318","South","Office Supplies","Binders","OFF-BI-10003527","1080","1270","1","3","38.1","1231.9","151.9000000000001",2023,10
"8762","2022-12-16 00:00:00","Standard Class","Home Office","United States","Atlanta","Georgia","30318","South","Office Supplies","Envelopes","OFF-EN-10004483","120","130","8","5","6.5","123.5","3.5",2022,12
"8763","2022-11-23 00:00:00","Standard Class","Consumer","United States","Sacramento","California","95823","West","Office Supplies","Storage","OFF-ST-10003722","10","10","1","5","0.5","9.5","-0.5",2022,11
"8764","2023-07-08 00:00:00","Standard Class","Consumer","United States","Sacramento","California","95823","West","Office Supplies","Supplies","OFF-SU-10002557","20","30","2","2","0.6","29.4","9.399999999999999",2023,7
"8765","2023-03-15 00:00:00","Standard Class","Corporate","United States","Fort Worth","Texas","76106","Central","Office Supplies","Art","OFF-AR-10002257","10","10","2","4","0.4","9.6","-0.40000000000000036",2023,3
"8766","2022-11-09 00:00:00","Standard Class","Corporate","United States","Fort Worth","Texas","76106","Central","Office Supplies","Binders","OFF-BI-10000756","0","0","2","3","0","0","0",2022,11
"8767","2022-01-20 00:00:00","Standard Class","Corporate","United States","Fort Worth","Texas","76106","Central","Office Supplies","Appliances","OFF-AP-10004136","20","20","3","3","0.6","19.4","-0.6000000000000014",2022,1
"8768","2023-03-31 00:00:00","Standard Class","Corporate","United States","Fort Worth","Texas","76106","Central","Office Supplies","Binders","OFF-BI-10002194","10","10","5","5","0.5","9.5","-0.5",2023,3
"8769","2022-10-19 00:00:00","Standard Class","Consumer","United States","Columbus","Ohio","43229","East","Technology","Accessories","TEC-AC-10000892","230","290","4","3","8.7","281.3","51.30000000000001",2022,10
"8770","2023-10-24 00:00:00","Same Day","Home Office","United States","Louisville","Colorado","80027","West","Technology","Phones","TEC-PH-10001870","130","150","3","5","7.5","142.5","12.5",2023,10
"8771","2023-08-13 00:00:00","Same Day","Home Office","United States","Louisville","Colorado","80027","West","Furniture","Chairs","FUR-CH-10002304","70","80","4","2","1.6","78.4","8.400000000000006",2023,8
"8772","2022-02-04 00:00:00","First Class","Corporate","United States","Raleigh","North Carolina","27604","South","Office Supplies","Appliances","OFF-AP-10002534","770","940","4","4","37.6","902.4","132.39999999999998",2022,2
"8773","2022-01-02 00:00:00","First Class","Corporate","United States","Raleigh","North Carolina","27604","South","Office Supplies","Paper","OFF-PA-10001125","60","70","3","4","2.8000000000000003","67.2","7.200000000000003",2022,1
"8774","2022-09-14 00:00:00","Standard Class","Home Office","United States","New York City","New York","10024","East","Office Supplies","Appliances","OFF-AP-10000804","30","30","6","5","1.5","28.5","-1.5",2022,9
"8775","2023-06-13 00:00:00","Standard Class","Home Office","United States","New York City","New York","10024","East","Office Supplies","Binders","OFF-BI-10002982","10","10","2","3","0.3","9.7","-0.3000000000000007",2023,6
"8776","2022-06-02 00:00:00","Second Class","Home Office","United States","Chicago","Illinois","60623","Central","Office Supplies","Art","OFF-AR-10001547","0","0","2","5","0","0","0",2022,6
"8777","2023-05-26 00:00:00","First Class","Corporate","United States","Huntsville","Texas","77340","Central","Furniture","Chairs","FUR-CH-10000665","500","530","5","2","10.6","519.4","19.399999999999977",2023,5
"8778","2023-10-20 00:00:00","First Class","Corporate","United States","Huntsville","Texas","77340","Central","Office Supplies","Paper","OFF-PA-10000520","40","40","8","5","2","38","-2",2023,10
"8779","2023-10-20 00:00:00","Standard Class","Corporate","United States","New York City","New York","10024","East","Furniture","Bookcases","FUR-BO-10004015","260","290","3","2","5.8","284.2","24.19999999999999",2023,10
"8780","2023-07-06 00:00:00","Second Class","Consumer","United States","Salem","Oregon","97301","West","Office Supplies","Storage","OFF-ST-10004258","30","30","3","5","1.5","28.5","-1.5",2023,7
"8781","2023-07-15 00:00:00","First Class","Corporate","United States","Houston","Texas","77070","Central","Office Supplies","Art","OFF-AR-10003696","50","60","2","2","1.2","58.8","8.799999999999997",2023,7
"8782","2022-07-20 00:00:00","First Class","Corporate","United States","Houston","Texas","77070","Central","Furniture","Bookcases","FUR-BO-10001811","1010","1230","6","4","49.2","1180.8","170.79999999999995",2022,7
"8783","2023-05-12 00:00:00","Standard Class","Corporate","United States","Twin Falls","Idaho","83301","West","Office Supplies","Binders","OFF-BI-10001249","20","20","4","4","0.8","19.2","-0.8000000000000007",2023,5
"8784","2022-01-19 00:00:00","Standard Class","Corporate","United States","Twin Falls","Idaho","83301","West","Furniture","Tables","FUR-TA-10003473","950","1130","3","5","56.5","1073.5","123.5",2022,1
"8785","2023-03-19 00:00:00","Standard Class","Home Office","United States","Knoxville","Tennessee","37918","South","Office Supplies","Labels","OFF-LA-10003190","0","0","2","2","0","0","0",2023,3
"8786","2022-11-23 00:00:00","Standard Class","Corporate","United States","Phoenix","Arizona","85023","West","Technology","Phones","TEC-PH-10001305","180","200","5","2","4","196","16",2022,11
"8787","2023-12-28 00:00:00","Standard Class","Corporate","United States","Phoenix","Arizona","85023","West","Office Supplies","Paper","OFF-PA-10001534","20","20","3","5","1","19","-1",2023,12
"8788","2023-05-02 00:00:00","Standard Class","Corporate","United States","Phoenix","Arizona","85023","West","Technology","Accessories","TEC-AC-10000844","230","270","4","4","10.8","259.2","29.19999999999999",2023,5
"8789","2022-09-12 00:00:00","Standard Class","Consumer","United States","Monroe","North Carolina","28110","South","Furniture","Chairs","FUR-CH-10000847","640","700","3","2","14","686","46",2022,9
"8790","2023-03-24 00:00:00","Standard Class","Consumer","United States","Monroe","North Carolina","28110","South","Furniture","Bookcases","FUR-BO-10000468","70","80","2","2","1.6","78.4","8.400000000000006",2023,3
"8791","2023-05-14 00:00:00","Standard Class","Corporate","United States","Richmond","Virginia","23223","South","Office Supplies","Binders","OFF-BI-10002799","50","50","9","5","2.5","47.5","-2.5",2023,5
"8792","2022-04-13 00:00:00","Standard Class","Consumer","United States","Houston","Texas","77041","Central","Technology","Phones","TEC-PH-10001557","510","540","7","3","16.2","523.8","13.799999999999955",2022,4
"8793","2023-02-05 00:00:00","First Class","Corporate","United States","Los Angeles","California","90008","West","Office Supplies","Labels","OFF-LA-10001934","10","10","2","4","0.4","9.6","-0.40000000000000036",2023,2
"8794","2022-08-19 00:00:00","First Class","Corporate","United States","Los Angeles","California","90008","West","Office Supplies","Fasteners","OFF-FA-10004248","20","20","5","5","1","19","-1",2022,8
"8795","2023-06-21 00:00:00","First Class","Corporate","United States","Los Angeles","California","90008","West","Technology","Phones","TEC-PH-10001944","520","580","5","4","23.2","556.8","36.799999999999955",2023,6
"8796","2023-08-10 00:00:00","First Class","Corporate","United States","Los Angeles","California","90008","West","Technology","Phones","TEC-PH-10002085","170","210","4","4","8.4","201.6","31.599999999999994",2023,8
"8797","2023-12-03 00:00:00","Standard Class","Consumer","United States","Orem","Utah","84057","West","Office Supplies","Paper","OFF-PA-10003441","10","10","2","4","0.4","9.6","-0.40000000000000036",2023,12
"8798","2022-03-23 00:00:00","Standard Class","Consumer","United States","Orem","Utah","84057","West","Office Supplies","Art","OFF-AR-10004602","50","50","2","5","2.5","47.5","-2.5",2022,3
"8799","2022-06-24 00:00:00","Standard Class","Home Office","United States","Burlington","Vermont","5408","East","Technology","Phones","TEC-PH-10002555","1170","1290","5","5","64.5","1225.5","55.5",2022,6
"8800","2023-12-09 00:00:00","First Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Technology","Copiers","TEC-CO-10001449","1440","1800","5","2","36","1764","324",2023,12
"8801","2022-03-21 00:00:00","Standard Class","Corporate","United States","Chicago","Illinois","60623","Central","Office Supplies","Paper","OFF-PA-10004285","10","10","2","5","0.5","9.5","-0.5",2022,3
"8802","2022-12-01 00:00:00","First Class","Consumer","United States","Oklahoma City","Oklahoma","73120","Central","Technology","Phones","TEC-PH-10000562","200","220","2","4","8.8","211.2","11.199999999999989",2022,12
"8803","2023-07-10 00:00:00","First Class","Consumer","United States","Oklahoma City","Oklahoma","73120","Central","Furniture","Bookcases","FUR-BO-10003966","270","340","2","3","10.2","329.8","59.80000000000001",2023,7
"8804","2023-08-25 00:00:00","First Class","Corporate","United States","New York City","New York","10035","East","Technology","Accessories","TEC-AC-10003614","20","30","3","3","0.8999999999999999","29.1","9.100000000000001",2023,8
"8805","2023-11-30 00:00:00","First Class","Corporate","United States","New York City","New York","10035","East","Office Supplies","Labels","OFF-LA-10003148","20","20","3","4","0.8","19.2","-0.8000000000000007",2023,11
"8806","2022-11-19 00:00:00","Standard Class","Consumer","United States","Salt Lake City","Utah","84106","West","Office Supplies","Binders","OFF-BI-10002133","80","100","3","4","4","96","16",2022,11
"8807","2023-11-06 00:00:00","Standard Class","Corporate","United States","Utica","New York","13501","East","Furniture","Furnishings","FUR-FU-10002813","40","40","2","4","1.6","38.4","-1.6000000000000014",2023,11
"8808","2023-05-24 00:00:00","Standard Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Binders","OFF-BI-10004330","30","30","3","4","1.2","28.8","-1.1999999999999993",2023,5
"8809","2023-08-01 00:00:00","Standard Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Technology","Phones","TEC-PH-10002807","110","120","5","4","4.8","115.2","5.200000000000003",2023,8
"8810","2022-01-04 00:00:00","Standard Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Labels","OFF-LA-10001404","10","10","5","2","0.2","9.8","-0.1999999999999993",2022,1
"8811","2022-10-21 00:00:00","Standard Class","Corporate","United States","Los Angeles","California","90004","West","Office Supplies","Paper","OFF-PA-10004911","30","40","4","4","1.6","38.4","8.399999999999999",2022,10
"8812","2022-03-23 00:00:00","Standard Class","Corporate","United States","Jackson","Michigan","49201","Central","Office Supplies","Appliances","OFF-AP-10004233","170","210","3","5","10.5","199.5","29.5",2022,3
"8813","2022-09-29 00:00:00","Standard Class","Corporate","United States","Jackson","Michigan","49201","Central","Office Supplies","Art","OFF-AR-10002766","10","10","5","4","0.4","9.6","-0.40000000000000036",2022,9
"8814","2022-12-30 00:00:00","Standard Class","Corporate","United States","Glendale","Arizona","85301","West","Furniture","Chairs","FUR-CH-10003199","230","270","3","4","10.8","259.2","29.19999999999999",2022,12
"8815","2022-12-24 00:00:00","Second Class","Consumer","United States","Wilmington","Delaware","19805","East","Technology","Phones","TEC-PH-10003012","280","310","2","4","12.4","297.6","17.600000000000023",2022,12
"8816","2023-03-16 00:00:00","Second Class","Consumer","United States","Wilmington","Delaware","19805","East","Office Supplies","Paper","OFF-PA-10001583","30","40","6","4","1.6","38.4","8.399999999999999",2023,3
"8817","2023-05-22 00:00:00","Second Class","Consumer","United States","Wilmington","Delaware","19805","East","Office Supplies","Art","OFF-AR-10001940","10","10","4","4","0.4","9.6","-0.40000000000000036",2023,5
"8818","2023-06-19 00:00:00","Second Class","Consumer","United States","Wilmington","Delaware","19805","East","Office Supplies","Envelopes","OFF-EN-10003286","20","20","2","4","0.8","19.2","-0.8000000000000007",2023,6
"8819","2023-08-15 00:00:00","Second Class","Consumer","United States","Wilmington","Delaware","19805","East","Office Supplies","Paper","OFF-PA-10003441","40","40","6","2","0.8","39.2","-0.7999999999999972",2023,8
"8820","2023-02-03 00:00:00","Standard Class","Consumer","United States","Austin","Texas","78745","Central","Office Supplies","Paper","OFF-PA-10003395","320","340","4","4","13.6","326.4","6.399999999999977",2023,2
"8821","2022-01-21 00:00:00","Standard Class","Consumer","United States","Orlando","Florida","32839","South","Technology","Copiers","TEC-CO-10003236","880","960","2","3","28.799999999999997","931.2","51.200000000000045",2022,1
"8822","2023-02-16 00:00:00","Standard Class","Consumer","United States","Orlando","Florida","32839","South","Office Supplies","Binders","OFF-BI-10002982","0","0","2","3","0","0","0",2023,2
"8823","2022-10-28 00:00:00","Standard Class","Consumer","United States","Orlando","Florida","32839","South","Office Supplies","Art","OFF-AR-10004010","50","60","2","3","1.7999999999999998","58.2","8.200000000000003",2022,10
"8824","2022-02-22 00:00:00","Standard Class","Consumer","United States","Orlando","Florida","32839","South","Office Supplies","Paper","OFF-PA-10002947","10","10","2","5","0.5","9.5","-0.5",2022,2
"8825","2023-10-07 00:00:00","Second Class","Consumer","United States","Reading","Pennsylvania","19601","East","Office Supplies","Envelopes","OFF-EN-10003845","10","10","3","2","0.2","9.8","-0.1999999999999993",2023,10
"8826","2023-01-03 00:00:00","First Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Labels","OFF-LA-10003190","10","10","3","5","0.5","9.5","-0.5",2023,1
"8827","2023-02-26 00:00:00","Second Class","Consumer","United States","Houston","Texas","77095","Central","Office Supplies","Paper","OFF-PA-10002986","30","30","5","3","0.8999999999999999","29.1","-0.8999999999999986",2023,2
"8828","2022-05-06 00:00:00","Second Class","Consumer","United States","Houston","Texas","77095","Central","Office Supplies","Paper","OFF-PA-10001593","30","30","7","2","0.6","29.4","-0.6000000000000014",2022,5
"8829","2022-03-03 00:00:00","Standard Class","Corporate","United States","Saint Charles","Missouri","63301","Central","Office Supplies","Paper","OFF-PA-10000528","10","10","2","5","0.5","9.5","-0.5",2022,3
"8830","2023-12-09 00:00:00","First Class","Corporate","United States","Indianapolis","Indiana","46203","Central","Office Supplies","Storage","OFF-ST-10001932","310","390","2","4","15.6","374.4","64.39999999999998",2023,12
"8831","2022-04-05 00:00:00","Second Class","Corporate","United States","Seattle","Washington","98115","West","Office Supplies","Binders","OFF-BI-10003727","20","30","10","5","1.5","28.5","8.5",2022,4
"8832","2022-06-04 00:00:00","Standard Class","Home Office","United States","Harrisonburg","Virginia","22801","South","Furniture","Furnishings","FUR-FU-10002759","40","40","2","2","0.8","39.2","-0.7999999999999972",2022,6
"8833","2023-04-30 00:00:00","Standard Class","Consumer","United States","Rochester","New York","14609","East","Office Supplies","Binders","OFF-BI-10000545","1110","1220","2","3","36.6","1183.4","73.40000000000009",2023,4
"8834","2022-11-25 00:00:00","Standard Class","Home Office","United States","Sandy Springs","Georgia","30328","South","Office Supplies","Storage","OFF-ST-10004950","20","20","1","5","1","19","-1",2022,11
"8835","2023-12-09 00:00:00","Standard Class","Home Office","United States","Sandy Springs","Georgia","30328","South","Technology","Phones","TEC-PH-10003171","80","90","2","5","4.5","85.5","5.5",2023,12
"8836","2023-07-21 00:00:00","Standard Class","Home Office","United States","Sandy Springs","Georgia","30328","South","Office Supplies","Art","OFF-AR-10000614","10","10","4","5","0.5","9.5","-0.5",2023,7
"8837","2022-09-29 00:00:00","Standard Class","Home Office","United States","Sandy Springs","Georgia","30328","South","Office Supplies","Art","OFF-AR-10000034","10","10","3","5","0.5","9.5","-0.5",2022,9
"8838","2023-08-03 00:00:00","Standard Class","Home Office","United States","Sandy Springs","Georgia","30328","South","Office Supplies","Labels","OFF-LA-10003766","20","20","5","3","0.6","19.4","-0.6000000000000014",2023,8
"8839","2022-11-21 00:00:00","Second Class","Corporate","United States","Los Angeles","California","90004","West","Office Supplies","Art","OFF-AR-10001725","60","70","3","4","2.8000000000000003","67.2","7.200000000000003",2022,11
"8840","2022-10-27 00:00:00","Second Class","Corporate","United States","Los Angeles","California","90004","West","Office Supplies","Binders","OFF-BI-10002794","60","70","2","4","2.8000000000000003","67.2","7.200000000000003",2022,10
"8841","2022-08-07 00:00:00","Second Class","Corporate","United States","Los Angeles","California","90004","West","Technology","Accessories","TEC-AC-10004171","260","300","3","5","15","285","25",2022,8
"8842","2022-03-28 00:00:00","Standard Class","Corporate","United States","San Francisco","California","94110","West","Technology","Accessories","TEC-AC-10003628","80","90","3","4","3.6","86.4","6.400000000000006",2022,3
"8843","2022-08-26 00:00:00","Standard Class","Corporate","United States","San Francisco","California","94110","West","Technology","Accessories","TEC-AC-10004761","20","30","2","2","0.6","29.4","9.399999999999999",2022,8
"8844","2023-05-26 00:00:00","Second Class","Corporate","United States","Minneapolis","Minnesota","55407","Central","Office Supplies","Storage","OFF-ST-10000885","70","70","5","4","2.8000000000000003","67.2","-2.799999999999997",2023,5
"8845","2022-12-15 00:00:00","Standard Class","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Binders","OFF-BI-10004209","10","10","3","2","0.2","9.8","-0.1999999999999993",2022,12
"8846","2023-01-03 00:00:00","Standard Class","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Fasteners","OFF-FA-10002988","0","0","3","5","0","0","0",2023,1
"8847","2022-08-25 00:00:00","Standard Class","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Paper","OFF-PA-10002222","80","90","5","5","4.5","85.5","5.5",2022,8
"8848","2022-08-04 00:00:00","Standard Class","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Appliances","OFF-AP-10004487","110","130","2","2","2.6","127.4","17.400000000000006",2022,8
"8849","2022-09-23 00:00:00","First Class","Corporate","United States","Raleigh","North Carolina","27604","South","Technology","Phones","TEC-PH-10003505","60","70","1","5","3.5","66.5","6.5",2022,9
"8850","2023-05-19 00:00:00","First Class","Corporate","United States","Raleigh","North Carolina","27604","South","Furniture","Furnishings","FUR-FU-10000076","150","160","10","2","3.2","156.8","6.800000000000011",2023,5
"8851","2022-02-13 00:00:00","First Class","Corporate","United States","Raleigh","North Carolina","27604","South","Office Supplies","Binders","OFF-BI-10004728","0","0","2","5","0","0","0",2022,2
"8852","2023-01-19 00:00:00","First Class","Corporate","United States","Raleigh","North Carolina","27604","South","Office Supplies","Paper","OFF-PA-10002250","10","10","2","3","0.3","9.7","-0.3000000000000007",2023,1
"8853","2022-03-19 00:00:00","Second Class","Consumer","United States","New York City","New York","10011","East","Office Supplies","Paper","OFF-PA-10003823","100","120","4","5","6","114","14",2022,3
"8854","2023-11-10 00:00:00","First Class","Consumer","United States","Philadelphia","Pennsylvania","19143","East","Office Supplies","Supplies","OFF-SU-10000898","50","60","5","2","1.2","58.8","8.799999999999997",2023,11
"8855","2023-11-26 00:00:00","First Class","Consumer","United States","Philadelphia","Pennsylvania","19143","East","Technology","Accessories","TEC-AC-10003832","590","620","3","5","31","589","-1",2023,11
"8856","2023-01-19 00:00:00","Standard Class","Corporate","United States","Meridian","Idaho","83642","West","Office Supplies","Binders","OFF-BI-10001679","20","20","3","4","0.8","19.2","-0.8000000000000007",2023,1
"8857","2022-02-25 00:00:00","Standard Class","Corporate","United States","Sacramento","California","95823","West","Technology","Accessories","TEC-AC-10002335","170","210","6","4","8.4","201.6","31.599999999999994",2022,2
"8858","2022-07-24 00:00:00","Standard Class","Corporate","United States","Sacramento","California","95823","West","Technology","Phones","TEC-PH-10003187","20","30","2","5","1.5","28.5","8.5",2022,7
"8859","2022-01-25 00:00:00","Standard Class","Corporate","United States","Sacramento","California","95823","West","Office Supplies","Binders","OFF-BI-10003527","4060","5080","5","5","254","4826","766",2022,1
"8860","2022-08-06 00:00:00","Standard Class","Home Office","United States","Charlotte","North Carolina","28205","South","Technology","Phones","TEC-PH-10003171","30","40","1","3","1.2","38.8","8.799999999999997",2022,8
"8861","2023-08-22 00:00:00","Standard Class","Home Office","United States","Paterson","New Jersey","7501","East","Office Supplies","Labels","OFF-LA-10000414","20","30","3","4","1.2","28.8","8.8",2023,8
"8862","2023-11-23 00:00:00","Standard Class","Home Office","United States","Paterson","New Jersey","7501","East","Furniture","Furnishings","FUR-FU-10002107","10","10","4","5","0.5","9.5","-0.5",2023,11
"8863","2022-03-22 00:00:00","Standard Class","Home Office","United States","Paterson","New Jersey","7501","East","Office Supplies","Binders","OFF-BI-10004593","200","210","4","5","10.5","199.5","-0.5",2022,3
"8864","2022-04-29 00:00:00","Standard Class","Home Office","United States","Paterson","New Jersey","7501","East","Office Supplies","Appliances","OFF-AP-10003860","90","110","4","2","2.2","107.8","17.799999999999997",2022,4
"8865","2023-01-16 00:00:00","Standard Class","Home Office","United States","Paterson","New Jersey","7501","East","Office Supplies","Paper","OFF-PA-10000556","30","40","6","3","1.2","38.8","8.799999999999997",2023,1
"8866","2023-07-09 00:00:00","Standard Class","Consumer","United States","Arlington","Virginia","22204","South","Office Supplies","Appliances","OFF-AP-10003281","30","40","3","2","0.8","39.2","9.200000000000003",2023,7
"8867","2023-03-21 00:00:00","First Class","Consumer","United States","Chicago","Illinois","60653","Central","Furniture","Bookcases","FUR-BO-10004218","460","490","5","5","24.5","465.5","5.5",2023,3
"8868","2022-09-03 00:00:00","First Class","Consumer","United States","Chicago","Illinois","60653","Central","Technology","Phones","TEC-PH-10002185","10","10","2","5","0.5","9.5","-0.5",2022,9
